date,home,away,group,p_home,p_draw,p_away,exp_p_home,exp_p_draw,exp_p_away,lam_h,lam_a,top_scores
2026-06-15,Belgium,Egypt,Group G,0.5596069185591745,0.21949965729952023,0.22089342414130517,0.5473872645436826,0.24885047477182579,0.2037622606844916,1.6125158056930429,0.8758287531319109,1-0 (13%); 1-1 (12%); 2-0 (11%)
2026-06-19,Turkey,Paraguay,Group D,0.4391744988788705,0.21949965729952023,0.34132584382160924,0.4098287984821978,0.27596062050307774,0.3142105810147243,1.2909278551128585,1.0940097867685783,1-1 (13%); 1-0 (12%); 0-1 (10%)
2026-06-20,Germany,Ivory Coast,Group E,0.5560949808160053,0.21949965729952023,0.2244053618844745,0.5428692888957456,0.2501660030087107,0.2069647080955437,1.6008741610654784,0.8821978278203164,1-0 (13%); 1-1 (12%); 2-0 (11%)
2026-06-20,Ecuador,Curaçao,Group E,0.7057869642224199,0.21949965729952023,0.07471337847805982,0.7933343452646806,0.1415496793001316,0.06511597543518774,2.4840640158445533,0.5685391755193856,2-0 (15%); 3-0 (12%); 1-0 (12%)
2026-06-20,Netherlands,Sweden,Group F,0.5876114313927869,0.21949965729952023,0.19288891130769287,0.5849666704903604,0.23690623775127856,0.17812709175836117,1.713154893218873,0.824378293577452,1-0 (14%); 2-0 (12%); 1-1 (11%)
2026-06-20,Tunisia,Japan,Group F,0.11315584020533674,0.21949965729952023,0.667344502495143,0.10308726575402122,0.18373341496190593,0.7131793192840727,0.6636439263151466,2.128080513517695,0-2 (14%); 0-1 (13%); 0-3 (10%)
2026-06-21,Belgium,Iran,Group G,0.47139778440940705,0.21949965729952023,0.3091025582910727,0.4437857390078547,0.27193123427306637,0.284283026719079,1.3650151726296187,1.0346315087362363,1-1 (13%); 1-0 (12%); 0-1 (9%)
2026-06-21,New Zealand,Egypt,Group G,0.30379738314747445,0.21949965729952023,0.4767029595530053,0.27939921519773603,0.2710632848466218,0.44953749995564224,1.0249943717541263,1.3778492315901352,1-1 (13%); 0-1 (12%); 1-0 (9%)
2026-06-21,Spain,Saudi Arabia,Group H,0.7431020007850135,0.21949965729952023,0.03739834191546622,0.8919437037203325,0.08058878365069755,0.027467512628969827,3.1709088557335376,0.44538893161560983,3-0 (14%); 2-0 (14%); 4-0 (11%)
2026-06-21,Uruguay,Cape Verde,Group H,0.6741728920924254,0.21949965729952023,0.10632745060805443,0.7262523192453816,0.17730579721817055,0.09644188353644789,2.1792878165031917,0.648050109219508,2-0 (14%); 1-0 (13%); 3-0 (10%)
2026-06-22,France,Iraq,Group I,0.7033302931765628,0.21949965729952023,0.07717004952391691,0.7876730458375563,0.1447449919816683,0.06758196218077553,2.455006214938079,0.5752684856405783,2-0 (15%); 3-0 (12%); 1-0 (12%)
2026-06-22,Norway,Senegal,Group I,0.4385043570714165,0.21949965729952023,0.34199598562906325,0.4091388824176294,0.2760224351286816,0.3148386824536891,1.2894501491855415,1.0952635186382995,1-1 (13%); 1-0 (12%); 0-1 (10%)
2026-06-22,Argentina,Austria,Group J,0.6592975134929335,0.21949965729952023,0.12120282920754623,0.698307630302767,0.19082711060406038,0.11086525909317277,2.072347635342384,0.6814916973485021,2-0 (14%); 1-0 (13%); 3-0 (9%)
2026-06-22,Jordan,Algeria,Group J,0.2717933066026608,0.21949965729952023,0.508707036097819,0.25011088763155276,0.2645131378740073,0.48537597449444003,0.9673501366291988,1.459955040092158,0-1 (13%); 1-1 (12%); 0-2 (9%)
2026-06-23,Portugal,Uzbekistan,Group K,0.6016604877654113,0.21949965729952023,0.17883985493506852,0.6049967953585562,0.2298325469004382,0.1651706577410056,1.7698992804098164,0.7979480658236238,1-0 (14%); 2-0 (12%); 1-1 (11%)
2026-06-23,Colombia,DR Congo,Group K,0.6627453410367133,0.21949965729952023,0.11775500166376636,0.7046118167088511,0.18784857833927415,0.1075396049518747,2.0956622076287057,0.6739099948286397,2-0 (14%); 1-0 (13%); 3-0 (10%)
2026-06-23,England,Ghana,Group L,0.729592400729116,0.21949965729952023,0.05090794197136367,0.8531865045592179,0.10576292612573529,0.04105056931504687,2.848360067192671,0.4958248515601399,2-0 (14%); 3-0 (14%); 1-0 (10%)
2026-06-23,Panama,Croatia,Group L,0.26410043865355287,0.21949965729952023,0.5163999040469269,0.24310117140228057,0.26258359838359197,0.49431523021412743,0.9535633835399847,1.4810632747481296,0-1 (13%); 1-1 (12%); 0-2 (10%)
2026-06-24,Mexico,Czech Republic,Group A,0.668420646815071,0.21949965729952023,0.11207969588540873,0.7152110107174681,0.1827462252186679,0.10204276406386394,2.135897144467117,0.6612152233847324,2-0 (14%); 1-0 (13%); 3-0 (10%)
2026-06-24,South Africa,South Korea,Group A,0.15046962359422733,0.21949965729952023,0.6300307191062525,0.13871330904239562,0.21290412866076694,0.6483825622968377,0.7426358331024179,1.9017230849280418,0-1 (14%); 0-2 (13%); 1-1 (10%)
2026-06-24,Canada,Switzerland,Group B,0.43000302551526154,0.21949965729952023,0.3504973171852182,0.40043871394643343,0.27673089134361706,0.3228303947099495,1.270901723806856,1.1112485576581588,1-1 (13%); 1-0 (12%); 0-1 (10%)
2026-06-24,Bosnia and Herzegovina,Qatar,Group B,0.4801415953811895,0.21949965729952023,0.30035874731929024,0.45329238334233135,0.2704686620161113,0.27623895464155734,1.386275870606092,1.0187638243232005,1-1 (13%); 1-0 (13%); 0-1 (9%)
2026-06-24,Scotland,Brazil,Group C,0.18094766811764446,0.21949965729952023,0.5995526745828353,0.1671197787536997,0.23094457696824713,0.6019356442780531,0.8019471387920178,1.7610733166689536,0-1 (14%); 0-2 (12%); 1-1 (11%)
2026-06-24,Morocco,Haiti,Group C,0.6697393186212626,0.21949965729952023,0.11076102407921715,0.7177149173955604,0.18152363583517636,0.10076144676926335,2.145600731936277,0.658224844205348,2-0 (14%); 1-0 (13%); 3-0 (10%)
2026-06-25,United States,Turkey,Group D,0.4642026385151643,0.21949965729952023,0.31629770418531544,0.43606206923221064,0.27301400240367085,0.2909239283641185,1.3479174548343826,1.0477553372726098,1-1 (13%); 1-0 (12%); 0-1 (10%)
2026-06-25,Paraguay,Australia,Group D,0.2932361493180997,0.21949965729952023,0.4872641933823801,0.2697048975833023,0.2691554754470234,0.4611396269696745,1.0058931902725807,1.4040135882845866,1-1 (13%); 0-1 (13%); 1-0 (9%)
2026-06-25,Curaçao,Ivory Coast,Group E,0.1355827558688315,0.21949965729952023,0.6449175868316482,0.12462930447273843,0.2023460078500962,0.6730246876771653,0.7121825849742007,1.9830416206495662,0-1 (13%); 0-2 (13%); 1-1 (10%)
2026-06-25,Ecuador,Germany,Group E,0.34723065290511446,0.21949965729952023,0.4332696897953653,0.3197542429492183,0.27647521867125446,0.4037705383795275,1.105088191858953,1.2779864248933106,1-1 (13%); 0-1 (12%); 1-0 (10%)
2026-06-25,Japan,Sweden,Group F,0.5737831122295538,0.21949965729952023,0.206717230470926,0.5660490365942907,0.2431398028681352,0.19081116053757413,1.661608281692685,0.8499522559353971,1-0 (13%); 1-1 (11%); 2-0 (11%)
2026-06-25,Tunisia,Netherlands,Group F,0.10444699802707973,0.21949965729952023,0.6760533446734,0.09460434054391426,0.17546527468803114,0.7299303847680546,0.643675740252761,2.194098082601426,0-2 (14%); 0-1 (13%); 0-3 (10%)
2026-06-26,Egypt,Iran,Group G,0.29329164123547313,0.21949965729952023,0.4872087014650066,0.269755746247641,0.2691661363172579,0.4610781174351011,1.0059932994014726,1.4038738710743832,1-1 (13%); 0-1 (13%); 1-0 (9%)
2026-06-26,New Zealand,Belgium,Group G,0.15687670556426067,0.21949965729952023,0.623623637136219,0.14472871824034744,0.21706922147683522,0.6382020602828173,0.7554036691932512,1.8695801531039928,0-1 (14%); 0-2 (13%); 1-1 (10%)
2026-06-26,Cape Verde,Saudi Arabia,Group H,0.34751864996992754,0.21949965729952023,0.43298169273055226,0.32002517225230986,0.2764985875168152,0.4034762402308748,1.1056303778688816,1.2773597178361191,1-1 (13%); 0-1 (12%); 1-0 (10%)
2026-06-26,Uruguay,Spain,Group H,0.15914074754895077,0.21949965729952023,0.6213595951515289,0.1468482682368973,0.21849048101155807,0.6346612507515448,0.7598726174953642,1.858584814071488,0-1 (14%); 0-2 (13%); 1-1 (10%)
2026-06-26,Norway,France,Group I,0.21773297499397765,0.21949965729952023,0.5627673677065022,0.20087854525973928,0.247633714102303,0.5514877406379579,0.8700843890240781,1.6231617591596093,0-1 (13%); 1-1 (12%); 0-2 (11%)
2026-06-26,Senegal,Iraq,Group I,0.572374033191468,0.21949965729952023,0.20812630950901181,0.5641623011014405,0.24373717560496108,0.19210052329359845,1.6565685644566557,0.8525380342279151,1-0 (13%); 1-1 (11%); 2-0 (11%)
2026-06-27,Algeria,Austria,Group J,0.3784718306949146,0.21949965729952023,0.4020285120055652,0.3494813888148932,0.27808713120867135,0.3724314799764355,1.1650699193355394,1.2121913750130033,1-1 (13%); 0-1 (11%); 1-0 (11%)
2026-06-27,Jordan,Argentina,Group J,0.06606089662439094,0.21949965729952023,0.7144394460760888,0.056396063183641196,0.12961515409802932,0.8139887827183294,0.5438424164127271,2.5968693593657433,0-2 (15%); 0-3 (13%); 0-1 (11%)
2026-06-27,Colombia,Portugal,Group K,0.4255276661449254,0.21949965729952023,0.35497267655555437,0.3958961483491701,0.2770478347942896,0.32705601685654023,1.2612787311637272,1.1197268871747164,1-1 (13%); 1-0 (12%); 0-1 (10%)
2026-06-27,DR Congo,Uzbekistan,Group K,0.32581177378318293,0.21949965729952023,0.4546885689172968,0.29973925084287256,0.2742821725043856,0.4259785766527419,1.0652176245564078,1.325820822851819,1-1 (13%); 0-1 (12%); 1-0 (10%)
2026-06-27,Panama,England,Group L,0.15719391808555996,0.21949965729952023,0.6233064246149198,0.14502587269574002,0.2172699096411057,0.6377042176631542,0.7560311049271362,1.8680285748848233,0-1 (14%); 0-2 (13%); 1-1 (10%)
2026-06-27,Croatia,Ghana,Group L,0.68375021469299,0.21949965729952023,0.09675012800748978,0.7453593036718631,0.16759185996522788,0.08704883636290886,2.258317429131557,0.6253716547052184,2-0 (14%); 1-0 (13%); 3-0 (11%)
